image_path,gender,article,color
./fashion-product-images/images/40033.jpg,Men,Tshirts,Blue
./fashion-product-images/images/34633.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/33191.jpg,Women,Tunics,Pink
./fashion-product-images/images/52825.jpg,Women,Earrings,Green
./fashion-product-images/images/39942.jpg,Men,Casual Shoes,Navy Blue
./fashion-product-images/images/26556.jpg,Men,Sandals,Black
./fashion-product-images/images/32572.jpg,Women,Tops,Grey
./fashion-product-images/images/10194.jpg,Men,Watches,Black
./fashion-product-images/images/33221.jpg,Women,Tops,Magenta
./fashion-product-images/images/46791.jpg,Men,Perfume and Body Mist,Blue
./fashion-product-images/images/24121.jpg,Women,Casual Shoes,White
./fashion-product-images/images/30759.jpg,Men,Kurtas,Black
./fashion-product-images/images/43938.jpg,Women,Heels,Grey
./fashion-product-images/images/20866.jpg,Unisex,Sandals,Red
./fashion-product-images/images/42861.jpg,Women,Handbags,Beige
./fashion-product-images/images/28726.jpg,Women,Kurtas,Beige
./fashion-product-images/images/14728.jpg,Men,Tshirts,Brown
./fashion-product-images/images/14906.jpg,Men,Wallets,Black
./fashion-product-images/images/50592.jpg,Men,Briefs,Black
./fashion-product-images/images/18579.jpg,Men,Socks,Navy Blue
./fashion-product-images/images/4985.jpg,Men,Sports Shoes,White
./fashion-product-images/images/56674.jpg,Men,Watches,White
./fashion-product-images/images/49473.jpg,Men,Casual Shoes,Grey
./fashion-product-images/images/28471.jpg,Women,Tops,Black
./fashion-product-images/images/3690.jpg,Men,Sports Shoes,White
./fashion-product-images/images/6803.jpg,Men,Casual Shoes,Red
./fashion-product-images/images/34768.jpg,Women,Handbags,Pink
./fashion-product-images/images/6596.jpg,Women,Tops,Purple
./fashion-product-images/images/14307.jpg,Men,Sweatshirts,White
./fashion-product-images/images/12632.jpg,Men,Tshirts,Grey
./fashion-product-images/images/15881.jpg,Unisex,Casual Shoes,Grey
./fashion-product-images/images/49113.jpg,Women,Foundation and Primer,Skin
./fashion-product-images/images/41194.jpg,Women,Shirts,Grey
./fashion-product-images/images/15677.jpg,Men,Trousers,Beige
./fashion-product-images/images/39720.jpg,Women,Jumpsuit,Olive
./fashion-product-images/images/16869.jpg,Men,Sunglasses,Brown
./fashion-product-images/images/25745.jpg,Men,Belts,Black
./fashion-product-images/images/11650.jpg,Men,Watches,Black
./fashion-product-images/images/56593.jpg,Women,Eyeshadow,Green
./fashion-product-images/images/47538.jpg,Women,Flats,Maroon
./fashion-product-images/images/47294.jpg,Women,Handbags,Purple
./fashion-product-images/images/33887.jpg,Men,Watches,Black
./fashion-product-images/images/31816.jpg,Men,Watches,Blue
./fashion-product-images/images/42040.jpg,Men,Sports Shoes,White
./fashion-product-images/images/19530.jpg,Men,Sweaters,Navy Blue
./fashion-product-images/images/16380.jpg,Men,Trousers,Brown
./fashion-product-images/images/52145.jpg,Women,Tshirts,Grey
./fashion-product-images/images/15692.jpg,Men,Shirts,White
./fashion-product-images/images/11003.jpg,Men,Watches,Red
./fashion-product-images/images/58723.jpg,Men,Tshirts,Navy Blue
./fashion-product-images/images/10426.jpg,Men,Tshirts,Black
./fashion-product-images/images/26439.jpg,Women,Handbags,Black
./fashion-product-images/images/29870.jpg,Men,Sunglasses,Gold
./fashion-product-images/images/11653.jpg,Men,Watches,White
./fashion-product-images/images/11098.jpg,Women,Leggings,Purple
./fashion-product-images/images/10070.jpg,Women,Tshirts,Pink
./fashion-product-images/images/33629.jpg,Women,Wallets,Red
./fashion-product-images/images/42176.jpg,Men,Tshirts,Grey
./fashion-product-images/images/53558.jpg,Men,Boxers,Navy Blue
./fashion-product-images/images/19475.jpg,Men,Sweatshirts,Navy Blue
./fashion-product-images/images/13381.jpg,Men,Casual Shoes,Navy Blue
./fashion-product-images/images/10457.jpg,Men,Tshirts,Pink
./fashion-product-images/images/20856.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/55837.jpg,Women,Nail Polish,Purple
./fashion-product-images/images/53857.jpg,Women,Kurtas,White
./fashion-product-images/images/19848.jpg,Men,Shirts,Green
./fashion-product-images/images/26939.jpg,Women,Tshirts,Pink
./fashion-product-images/images/14816.jpg,Women,Handbags,Red
./fashion-product-images/images/39631.jpg,Men,Sports Shoes,White
./fashion-product-images/images/6544.jpg,Unisex,Backpacks,Green
./fashion-product-images/images/33510.jpg,Women,Casual Shoes,Beige
./fashion-product-images/images/42617.jpg,Women,Jewellery Set,Gold
./fashion-product-images/images/2322.jpg,Women,Tshirts,White
./fashion-product-images/images/8817.jpg,Men,Shirts,White
./fashion-product-images/images/11913.jpg,Men,Sandals,Black
./fashion-product-images/images/59047.jpg,Women,Heels,Black
./fashion-product-images/images/16212.jpg,Women,Tshirts,Black
./fashion-product-images/images/42974.jpg,Women,Swimwear,Brown
./fashion-product-images/images/44000.jpg,Men,Perfume and Body Mist,Blue
./fashion-product-images/images/15614.jpg,Men,Tshirts,Black
./fashion-product-images/images/48027.jpg,Women,Watches,Black
./fashion-product-images/images/31861.jpg,Men,Watches,Black
./fashion-product-images/images/49354.jpg,Men,Casual Shoes,Maroon
./fashion-product-images/images/16825.jpg,Women,Tshirts,Purple
./fashion-product-images/images/11462.jpg,Men,Tshirts,White
./fashion-product-images/images/34317.jpg,Men,Tshirts,Red
./fashion-product-images/images/30000.jpg,Women,Watches,Silver
./fashion-product-images/images/40613.jpg,Women,Kurtas,Purple
./fashion-product-images/images/32466.jpg,Men,Tshirts,White
./fashion-product-images/images/51439.jpg,Women,Tops,Grey
./fashion-product-images/images/50456.jpg,Men,Briefs,Black
./fashion-product-images/images/37282.jpg,Women,Tshirts,Purple
./fashion-product-images/images/23516.jpg,Men,Watches,Charcoal
./fashion-product-images/images/9638.jpg,Men,Shirts,Black
./fashion-product-images/images/4062.jpg,Men,Tshirts,Black
./fashion-product-images/images/59775.jpg,Women,Bracelet,Gold
./fashion-product-images/images/58904.jpg,Men,Ties,Grey
./fashion-product-images/images/6658.jpg,Women,Casual Shoes,Brown
./fashion-product-images/images/44699.jpg,Women,Tops,Pink
./fashion-product-images/images/52153.jpg,Women,Tops,Sea Green
./fashion-product-images/images/49137.jpg,Women,Kajal and Eyeliner,Blue
./fashion-product-images/images/44117.jpg,Men,Perfume and Body Mist,Black
./fashion-product-images/images/15397.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/59584.jpg,Men,Cufflinks,Steel
./fashion-product-images/images/37813.jpg,Men,Shirts,Black
./fashion-product-images/images/27426.jpg,Women,Shorts,Grey Melange
./fashion-product-images/images/51899.jpg,Women,Wallets,Brown
./fashion-product-images/images/2377.jpg,Men,Formal Shoes,Black
./fashion-product-images/images/15807.jpg,Men,Briefs,White
./fashion-product-images/images/46977.jpg,Women,Handbags,Black
./fashion-product-images/images/59513.jpg,Women,Pendant,Silver
./fashion-product-images/images/16060.jpg,Men,Trousers,Beige
./fashion-product-images/images/3126.jpg,Men,Tshirts,Grey
./fashion-product-images/images/10348.jpg,Women,Tshirts,Yellow
./fashion-product-images/images/7276.jpg,Men,Tshirts,Yellow
./fashion-product-images/images/20953.jpg,Women,Flip Flops,Green
./fashion-product-images/images/11764.jpg,Women,Tshirts,Peach
./fashion-product-images/images/33760.jpg,Women,Tops,White
./fashion-product-images/images/52547.jpg,Women,Jeans,Blue
./fashion-product-images/images/29083.jpg,Men,Wallets,Brown
./fashion-product-images/images/26437.jpg,Women,Handbags,Black
./fashion-product-images/images/53825.jpg,Women,Kurta Sets,Teal
./fashion-product-images/images/4584.jpg,Unisex,Backpacks,Red
./fashion-product-images/images/5131.jpg,Women,Shirts,Red
./fashion-product-images/images/31316.jpg,Women,Tops,White
./fashion-product-images/images/5143.jpg,Women,Tshirts,White
./fashion-product-images/images/40261.jpg,Men,Shirts,Purple
./fashion-product-images/images/18172.jpg,Girls,Tops,Magenta
./fashion-product-images/images/26382.jpg,Men,Trousers,Brown
./fashion-product-images/images/46156.jpg,Women,Necklace and Chains,Orange
./fashion-product-images/images/14034.jpg,Men,Shirts,Blue
./fashion-product-images/images/44873.jpg,Men,Tshirts,White
./fashion-product-images/images/24912.jpg,Boys,Tshirts,Yellow
./fashion-product-images/images/55862.jpg,Women,Nail Polish,Pink
./fashion-product-images/images/19920.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/27926.jpg,Women,Jeans,Blue
./fashion-product-images/images/14769.jpg,Men,Shirts,Blue
./fashion-product-images/images/32275.jpg,Women,Kurtas,Beige
./fashion-product-images/images/38669.jpg,Men,Flip Flops,Blue
./fashion-product-images/images/56971.jpg,Women,Heels,White
./fashion-product-images/images/40245.jpg,Men,Ties,Pink
./fashion-product-images/images/46991.jpg,Women,Kurtas,Green
./fashion-product-images/images/55185.jpg,Women,Nail Polish,Lavender
./fashion-product-images/images/20567.jpg,Women,Handbags,Gold
./fashion-product-images/images/47476.jpg,Women,Flats,Maroon
./fashion-product-images/images/21879.jpg,Women,Kurtas,Green
./fashion-product-images/images/21253.jpg,Unisex,Duffel Bag,Brown
./fashion-product-images/images/27284.jpg,Women,Kurtas,Brown
./fashion-product-images/images/22381.jpg,Men,Shirts,White
./fashion-product-images/images/5725.jpg,Men,Sports Shoes,White
./fashion-product-images/images/41008.jpg,Girls,Jeans,Navy Blue
./fashion-product-images/images/36789.jpg,Men,Watches,Silver
./fashion-product-images/images/6633.jpg,Men,Shirts,Black
./fashion-product-images/images/54403.jpg,Women,Wallets,Orange
./fashion-product-images/images/45761.jpg,Women,Deodorant,Blue
./fashion-product-images/images/56236.jpg,Men,Night suits,Black
./fashion-product-images/images/10177.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/53563.jpg,Unisex,Watches,White
./fashion-product-images/images/4490.jpg,Men,Sports Shoes,Silver
./fashion-product-images/images/58154.jpg,Men,Caps,Blue
./fashion-product-images/images/16271.jpg,Women,Tops,White
./fashion-product-images/images/3654.jpg,Men,Casual Shoes,White
./fashion-product-images/images/55130.jpg,Women,Nail Polish,White
./fashion-product-images/images/10096.jpg,Women,Sports Shoes,Blue
./fashion-product-images/images/5755.jpg,Women,Tops,Pink
./fashion-product-images/images/20937.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/17529.jpg,Unisex,Caps,Black
./fashion-product-images/images/14441.jpg,Women,Heels,White
./fashion-product-images/images/28779.jpg,Women,Kurtis,Green
./fashion-product-images/images/44254.jpg,Women,Wallets,Black
./fashion-product-images/images/47379.jpg,Women,Handbags,Blue
./fashion-product-images/images/14608.jpg,Men,Socks,Grey
./fashion-product-images/images/59764.jpg,Women,Heels,Brown
./fashion-product-images/images/20697.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/18869.jpg,Women,Track Pants,Black
./fashion-product-images/images/30332.jpg,Men,Tshirts,Black
./fashion-product-images/images/4082.jpg,Men,Tshirts,Beige
./fashion-product-images/images/23778.jpg,Men,Sunglasses,Blue
./fashion-product-images/images/7080.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/23155.jpg,Men,Tshirts,White
./fashion-product-images/images/28973.jpg,Women,Kurta Sets,Yellow
./fashion-product-images/images/25774.jpg,Men,Suspenders,Beige
./fashion-product-images/images/52382.jpg,Women,Nightdress,White
./fashion-product-images/images/53568.jpg,Unisex,Free Gifts,White
./fashion-product-images/images/9566.jpg,Men,Shirts,Blue
./fashion-product-images/images/40427.jpg,Women,Jumpsuit,Olive
./fashion-product-images/images/47414.jpg,Women,Clutches,Pink
./fashion-product-images/images/17290.jpg,Men,Sweaters,Grey
./fashion-product-images/images/15355.jpg,Men,Casual Shoes,Navy Blue
./fashion-product-images/images/8120.jpg,Men,Belts,Black
./fashion-product-images/images/26594.jpg,Men,Sports Shoes,White
./fashion-product-images/images/8771.jpg,Women,Sports Sandals,Black
./fashion-product-images/images/16787.jpg,Unisex,Watches,Grey
./fashion-product-images/images/39185.jpg,Women,Kurtas,Khaki
./fashion-product-images/images/15473.jpg,Women,Tshirts,Green
./fashion-product-images/images/12172.jpg,Men,Shirts,White
./fashion-product-images/images/8741.jpg,Men,Shirts,Navy Blue
./fashion-product-images/images/54676.jpg,Women,Watches,Black
./fashion-product-images/images/24457.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/9676.jpg,Men,Tshirts,Navy Blue
./fashion-product-images/images/37778.jpg,Men,Shirts,Beige
./fashion-product-images/images/50750.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/18145.jpg,Men,Briefs,Brown
./fashion-product-images/images/44037.jpg,Men,Perfume and Body Mist,Silver
./fashion-product-images/images/35786.jpg,Women,Flats,Blue
./fashion-product-images/images/14086.jpg,Men,Sweaters,Grey
./fashion-product-images/images/20864.jpg,Unisex,Sandals,Navy Blue
./fashion-product-images/images/27673.jpg,Women,Handbags,Green
./fashion-product-images/images/58460.jpg,Boys,Tshirts,White
./fashion-product-images/images/56143.jpg,Women,Eyeshadow,Turquoise Blue
./fashion-product-images/images/12742.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/32381.jpg,Women,Tops,Lavender
./fashion-product-images/images/6117.jpg,Men,Flip Flops,Green
./fashion-product-images/images/25504.jpg,Boys,Tshirts,Blue
./fashion-product-images/images/16286.jpg,Men,Tshirts,Green
./fashion-product-images/images/27629.jpg,Men,Shorts,Brown
./fashion-product-images/images/42997.jpg,Men,Flip Flops,Purple
./fashion-product-images/images/30650.jpg,Men,Tshirts,Black
./fashion-product-images/images/59457.jpg,Women,Ring,Silver
./fashion-product-images/images/28775.jpg,Women,Kurtis,Red
./fashion-product-images/images/20047.jpg,Women,Caps,Blue
./fashion-product-images/images/26339.jpg,Women,Watches,Black
./fashion-product-images/images/19967.jpg,Men,Sweaters,Maroon
./fashion-product-images/images/38675.jpg,Women,Sports Shoes,White
./fashion-product-images/images/50423.jpg,Men,Casual Shoes,Navy Blue
./fashion-product-images/images/1625.jpg,Men,Tshirts,Red
./fashion-product-images/images/44997.jpg,Men,Watches,Grey
./fashion-product-images/images/54495.jpg,Women,Handbags,Black
./fashion-product-images/images/16147.jpg,Women,Tops,Grey
./fashion-product-images/images/17025.jpg,Men,Flip Flops,White
./fashion-product-images/images/31290.jpg,Women,Tshirts,Pink
./fashion-product-images/images/14162.jpg,Men,Cufflinks,Steel
./fashion-product-images/images/4891.jpg,Women,Tshirts,Pink
./fashion-product-images/images/44240.jpg,Men,Flip Flops,Navy Blue
./fashion-product-images/images/25294.jpg,Women,Handbags,Navy Blue
./fashion-product-images/images/28116.jpg,Men,Trunk,Olive
./fashion-product-images/images/3974.jpg,Women,Tops,Blue
./fashion-product-images/images/46539.jpg,Men,Watches,Black
./fashion-product-images/images/5410.jpg,Unisex,Flip Flops,Black
./fashion-product-images/images/7526.jpg,Men,Tshirts,Black
./fashion-product-images/images/37787.jpg,Men,Shirts,Blue
./fashion-product-images/images/4633.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/24948.jpg,Women,Tshirts,Black
./fashion-product-images/images/17975.jpg,Women,Sports Sandals,Navy Blue
./fashion-product-images/images/34011.jpg,Girls,Tops,White
./fashion-product-images/images/36459.jpg,Men,Sports Shoes,White
./fashion-product-images/images/7133.jpg,Men,Track Pants,Grey
./fashion-product-images/images/37523.jpg,Boys,Rompers,Yellow
./fashion-product-images/images/7128.jpg,Women,Track Pants,Black
./fashion-product-images/images/1646.jpg,Women,Backpacks,Grey
./fashion-product-images/images/39860.jpg,Boys,Tshirts,Green
./fashion-product-images/images/37178.jpg,Women,Tops,Pink
./fashion-product-images/images/9189.jpg,Men,Jeans,Blue
./fashion-product-images/images/30758.jpg,Men,Kurtas,Beige
./fashion-product-images/images/27115.jpg,Women,Bra,Beige
./fashion-product-images/images/58305.jpg,Men,Socks,Olive
./fashion-product-images/images/59380.jpg,Women,Kurtas,Blue
./fashion-product-images/images/46284.jpg,Women,Tops,Black
./fashion-product-images/images/20064.jpg,Women,Mufflers,Blue
./fashion-product-images/images/10605.jpg,Women,Watches,Pink
./fashion-product-images/images/53532.jpg,Women,Briefs,White
./fashion-product-images/images/3980.jpg,Men,Tshirts,Red
./fashion-product-images/images/48674.jpg,Women,Earrings,Silver
./fashion-product-images/images/33315.jpg,Men,Tshirts,Navy Blue
./fashion-product-images/images/34351.jpg,Men,Tshirts,Purple
./fashion-product-images/images/3254.jpg,Women,Casual Shoes,White
./fashion-product-images/images/3693.jpg,Men,Sports Shoes,White
./fashion-product-images/images/52396.jpg,Women,Nightdress,Peach
./fashion-product-images/images/18014.jpg,Women,Belts,Olive
./fashion-product-images/images/18787.jpg,Men,Wallets,Beige
./fashion-product-images/images/10106.jpg,Women,Watches,Steel
./fashion-product-images/images/9447.jpg,Men,Shirts,White
./fashion-product-images/images/9196.jpg,Men,Sports Shoes,Silver
./fashion-product-images/images/11296.jpg,Men,Jeans,Blue
./fashion-product-images/images/1888.jpg,Men,Tshirts,Black
./fashion-product-images/images/20048.jpg,Women,Caps,Green
./fashion-product-images/images/50240.jpg,Women,Handbags,White
./fashion-product-images/images/46763.jpg,Women,Perfume and Body Mist,Cream
./fashion-product-images/images/6645.jpg,Women,Sports Shoes,Grey
./fashion-product-images/images/31065.jpg,Women,Dupatta,Lavender
./fashion-product-images/images/7915.jpg,Men,Tshirts,Olive
./fashion-product-images/images/9310.jpg,Men,Tshirts,Maroon
./fashion-product-images/images/47812.jpg,Women,Handbags,Red
./fashion-product-images/images/2123.jpg,Women,Tops,Blue
./fashion-product-images/images/43082.jpg,Women,Track Pants,Grey
./fashion-product-images/images/31543.jpg,Men,Tshirts,Navy Blue
./fashion-product-images/images/2150.jpg,Men,Tshirts,White
./fashion-product-images/images/28117.jpg,Men,Briefs,Black
./fashion-product-images/images/44144.jpg,Men,Perfume and Body Mist,Black
./fashion-product-images/images/14142.jpg,Men,Cufflinks,Steel
./fashion-product-images/images/27920.jpg,Women,Trousers,Black
./fashion-product-images/images/45092.jpg,Women,Bra,Blue
./fashion-product-images/images/51591.jpg,Women,Jeans,Navy Blue
./fashion-product-images/images/45113.jpg,Men,Watches,Black
./fashion-product-images/images/7600.jpg,Women,Sports Shoes,White
./fashion-product-images/images/28928.jpg,Men,Tshirts,Charcoal
./fashion-product-images/images/18999.jpg,Men,Jackets,Black
./fashion-product-images/images/38996.jpg,Boys,Jeans,Blue
./fashion-product-images/images/11216.jpg,Men,Watches,Steel
./fashion-product-images/images/30757.jpg,Men,Kurtas,Grey
./fashion-product-images/images/57981.jpg,Women,Shirts,Red
./fashion-product-images/images/50313.jpg,Men,Ties,Brown
./fashion-product-images/images/56443.jpg,Women,Nail Polish,Brown
./fashion-product-images/images/54117.jpg,Women,Heels,Brown
./fashion-product-images/images/43640.jpg,Women,Tops,White
./fashion-product-images/images/5402.jpg,Women,Sports Shoes,Purple
./fashion-product-images/images/23056.jpg,Men,Tshirts,Grey
./fashion-product-images/images/58880.jpg,Men,Ties,Yellow
./fashion-product-images/images/12593.jpg,Unisex,Tshirts,Blue
./fashion-product-images/images/26303.jpg,Men,Tshirts,Blue
./fashion-product-images/images/21695.jpg,Women,Watches,Maroon
./fashion-product-images/images/7709.jpg,Women,Jeans,Black
./fashion-product-images/images/14788.jpg,Women,Handbags,Black
./fashion-product-images/images/43305.jpg,Women,Shirts,Pink
./fashion-product-images/images/55165.jpg,Women,Nail Polish,Purple
./fashion-product-images/images/5917.jpg,Women,Casual Shoes,Silver
./fashion-product-images/images/24108.jpg,Men,Flip Flops,Navy Blue
./fashion-product-images/images/50987.jpg,Women,Briefs,Purple
./fashion-product-images/images/13416.jpg,Men,Shirts,Pink
./fashion-product-images/images/4684.jpg,Unisex,Backpacks,Black
./fashion-product-images/images/40979.jpg,Boys,Tshirts,Yellow
./fashion-product-images/images/47659.jpg,Women,Tunics,Black
./fashion-product-images/images/24421.jpg,Men,Sports Shoes,White
./fashion-product-images/images/45161.jpg,Men,Watches,Black
./fashion-product-images/images/19072.jpg,Women,Kurtis,Red
./fashion-product-images/images/14054.jpg,Men,Shirts,Red
./fashion-product-images/images/2659.jpg,Women,Handbags,Brown
./fashion-product-images/images/33492.jpg,Men,Shirts,Blue
./fashion-product-images/images/24376.jpg,Women,Kurtas,Brown
./fashion-product-images/images/57988.jpg,Women,Dresses,Orange
./fashion-product-images/images/14494.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/6464.jpg,Men,Flip Flops,Red
./fashion-product-images/images/14784.jpg,Men,Shirts,Pink
./fashion-product-images/images/13143.jpg,Women,Heels,Silver
./fashion-product-images/images/37990.jpg,Unisex,Wallets,Black
./fashion-product-images/images/14072.jpg,Women,Tshirts,White
./fashion-product-images/images/50910.jpg,Women,Sarees,Maroon
./fashion-product-images/images/10873.jpg,Men,Tshirts,Grey
./fashion-product-images/images/50870.jpg,Women,Sarees,Multi
./fashion-product-images/images/6930.jpg,Men,Tshirts,Blue
./fashion-product-images/images/51008.jpg,Women,Bra,Purple
./fashion-product-images/images/55827.jpg,Women,Nightdress,White
./fashion-product-images/images/23489.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/32523.jpg,Men,Fragrance Gift Set,Black
./fashion-product-images/images/57609.jpg,Women,Sunscreen,Orange
./fashion-product-images/images/24867.jpg,Men,Belts,Black
./fashion-product-images/images/42684.jpg,Women,Kurtas,White
./fashion-product-images/images/38139.jpg,Unisex,Backpacks,Blue
./fashion-product-images/images/11349.jpg,Men,Jeans,Blue
./fashion-product-images/images/3286.jpg,Men,Tshirts,Black
./fashion-product-images/images/30069.jpg,Men,Watches,Black
./fashion-product-images/images/28405.jpg,Men,Sunglasses,Black
./fashion-product-images/images/25026.jpg,Women,Tshirts,Blue
./fashion-product-images/images/45636.jpg,Men,Briefs,Navy Blue
./fashion-product-images/images/46841.jpg,Girls,Casual Shoes,Pink
./fashion-product-images/images/11132.jpg,Men,Watches,Black
./fashion-product-images/images/6259.jpg,Women,Tshirts,White
./fashion-product-images/images/18987.jpg,Men,Tshirts,Blue
./fashion-product-images/images/15698.jpg,Men,Shirts,Blue
./fashion-product-images/images/50391.jpg,Women,Watches,Silver
./fashion-product-images/images/25226.jpg,Women,Handbags,Blue
./fashion-product-images/images/43059.jpg,Men,Tshirts,Blue
./fashion-product-images/images/49520.jpg,Women,Handbags,Gold
./fashion-product-images/images/28902.jpg,Women,Briefs,Red
./fashion-product-images/images/14620.jpg,Men,Shirts,Blue
./fashion-product-images/images/49859.jpg,Unisex,Watches,Blue
./fashion-product-images/images/10307.jpg,Women,Flats,Silver
./fashion-product-images/images/48686.jpg,Women,Earrings,Silver
./fashion-product-images/images/37901.jpg,Men,Tshirts,Brown
./fashion-product-images/images/11962.jpg,Men,Sandals,Black
./fashion-product-images/images/51041.jpg,Women,Briefs,White
./fashion-product-images/images/7846.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/31018.jpg,Men,Trousers,Navy Blue
./fashion-product-images/images/32043.jpg,Men,Socks,Grey
./fashion-product-images/images/27340.jpg,Women,Perfume and Body Mist,Black
./fashion-product-images/images/49781.jpg,Women,Night suits,Black
./fashion-product-images/images/29563.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/31996.jpg,Men,Socks,White
./fashion-product-images/images/7943.jpg,Men,Tshirts,Black
./fashion-product-images/images/6141.jpg,Unisex,Sandals,Green
./fashion-product-images/images/15896.jpg,Girls,Sandals,Pink
./fashion-product-images/images/17817.jpg,Men,Sandals,Black
./fashion-product-images/images/27513.jpg,Women,Briefs,Skin
./fashion-product-images/images/27447.jpg,Women,Tshirts,Purple
./fashion-product-images/images/12216.jpg,Men,Trousers,Green
./fashion-product-images/images/51015.jpg,Women,Bra,White
./fashion-product-images/images/53086.jpg,Women,Necklace and Chains,Pink
./fashion-product-images/images/36590.jpg,Men,Shirts,Red
./fashion-product-images/images/27175.jpg,Men,Shirts,Blue
./fashion-product-images/images/25143.jpg,Women,Clutches,Silver
./fashion-product-images/images/12513.jpg,Men,Casual Shoes,Brown
./fashion-product-images/images/48180.jpg,Women,Handbags,Red
./fashion-product-images/images/29082.jpg,Men,Wallets,Black
./fashion-product-images/images/43661.jpg,Women,Tops,Brown
./fashion-product-images/images/30661.jpg,Men,Sunglasses,Black
./fashion-product-images/images/35674.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/12287.jpg,Men,Trousers,Black
./fashion-product-images/images/38762.jpg,Women,Sports Shoes,White
./fashion-product-images/images/9047.jpg,Men,Sports Shoes,Black
./fashion-product-images/images/17759.jpg,Men,Casual Shoes,Charcoal
./fashion-product-images/images/59444.jpg,Men,Shirts,Grey
./fashion-product-images/images/51545.jpg,Women,Watches,Silver
./fashion-product-images/images/31864.jpg,Women,Watches,Silver
./fashion-product-images/images/12893.jpg,Men,Formal Shoes,Brown
./fashion-product-images/images/35707.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/44634.jpg,Men,Tshirts,Black
./fashion-product-images/images/12895.jpg,Boys,Sports Shoes,Black
./fashion-product-images/images/44179.jpg,Women,Perfume and Body Mist,White
./fashion-product-images/images/14099.jpg,Women,Tops,Pink
./fashion-product-images/images/21991.jpg,Women,Handbags,Brown
./fashion-product-images/images/2644.jpg,Women,Handbags,Red
./fashion-product-images/images/30065.jpg,Men,Watches,Charcoal
./fashion-product-images/images/8790.jpg,Men,Shirts,White
./fashion-product-images/images/4357.jpg,Men,Tshirts,Green
./fashion-product-images/images/6519.jpg,Men,Track Pants,Blue
./fashion-product-images/images/57149.jpg,Women,Tops,Grey Melange
./fashion-product-images/images/58693.jpg,Women,Kurtas,Rust
./fashion-product-images/images/33739.jpg,Women,Belts,Beige
./fashion-product-images/images/57794.jpg,Women,Face Wash and Cleanser,Maroon
./fashion-product-images/images/2356.jpg,Unisex,Basketballs,Black
./fashion-product-images/images/36716.jpg,Boys,Tshirts,White
./fashion-product-images/images/46821.jpg,Women,Heels,Brown
./fashion-product-images/images/8910.jpg,Unisex,Casual Shoes,White
./fashion-product-images/images/53688.jpg,Women,Handbags,Yellow
./fashion-product-images/images/39802.jpg,Men,Shirts,Purple
./fashion-product-images/images/32805.jpg,Women,Heels,White
./fashion-product-images/images/33355.jpg,Men,Formal Shoes,Black
./fashion-product-images/images/37300.jpg,Women,Watches,Steel
./fashion-product-images/images/3530.jpg,Men,Tshirts,Black
./fashion-product-images/images/8143.jpg,Women,Watches,Black
./fashion-product-images/images/17712.jpg,Women,Casual Shoes,Grey
./fashion-product-images/images/55974.jpg,Women,Lipstick,Purple
./fashion-product-images/images/56110.jpg,Women,Lip Gloss,Red
./fashion-product-images/images/45902.jpg,Men,Watches,Black
./fashion-product-images/images/32837.jpg,Women,Heels,Grey
./fashion-product-images/images/15741.jpg,Men,Sports Shoes,Grey
./fashion-product-images/images/6154.jpg,Women,Casual Shoes,Black
./fashion-product-images/images/53466.jpg,Women,Bra,Maroon
./fashion-product-images/images/1855.jpg,Men,Tshirts,Grey
./fashion-product-images/images/45600.jpg,Men,Casual Shoes,Black
./fashion-product-images/images/51119.jpg,Women,Free Gifts,Purple
./fashion-product-images/images/21135.jpg,Women,Sweaters,Purple
./fashion-product-images/images/50378.jpg,Women,Salwar and Dupatta,White
./fashion-product-images/images/22343.jpg,Men,Tshirts,Navy Blue
./fashion-product-images/images/47455.jpg,Women,Heels,Purple
./fashion-product-images/images/53656.jpg,Women,Handbags,Blue
./fashion-product-images/images/16955.jpg,Women,Sunglasses,Black
./fashion-product-images/images/43487.jpg,Men,Shirts,Blue
./fashion-product-images/images/36422.jpg,Men,Sports Shoes,White
./fashion-product-images/images/50433.jpg,Men,Innerwear Vests,Black
./fashion-product-images/images/55480.jpg,Women,Lip Liner,Brown
./fashion-product-images/images/27474.jpg,Women,Bra,Pink
./fashion-product-images/images/38170.jpg,Women,Sunglasses,Purple
./fashion-product-images/images/9372.jpg,Unisex,Socks,Blue
./fashion-product-images/images/23792.jpg,Women,Sunglasses,Red
./fashion-product-images/images/59461.jpg,Women,Ring,Silver
